"iteration","x","y","accepted","u","alpha"
13641,0.619154736234645,-1.45483159841462,FALSE,0.891168495174497,4.2895496511285e-13
13642,0.669291310890042,-0.475725842828541,TRUE,0.83680136827752,1
13643,0.669291310890042,-0.475725842828541,FALSE,0.0706478930078447,0.00195449935394346
13644,0.669291310890042,-0.475725842828541,FALSE,0.176571809221059,0.000308256850191493
13645,0.669291310890042,-0.475725842828541,FALSE,0.291357896989211,0.000419265001011828
13646,0.669291310890042,-0.475725842828541,FALSE,0.605825316393748,0.24151407297471
13647,0.669291310890042,-0.475725842828541,FALSE,0.639386454364285,0.00221198213801298
13648,0.669291310890042,-0.475725842828541,FALSE,0.400067974580452,0.00373996915374422
13649,0.669291310890042,-0.475725842828541,FALSE,0.877266225637868,1.74571618115773e-14
13650,0.669291310890042,-0.475725842828541,FALSE,0.163330249488354,0.075816990719493
13651,0.0370802735399954,-0.887884054288592,TRUE,0.18176619685255,0.786766657463295
13652,0.0370802735399954,-0.887884054288592,FALSE,0.458292551338673,4.41313412554377e-05
13653,0.0370802735399954,-0.887884054288592,FALSE,0.0728618446737528,4.22424569509919e-05
13654,-0.484729640426235,-0.0102922320222115,TRUE,0.0550520452670753,1
13655,-0.484729640426235,-0.0102922320222115,FALSE,0.302225919673219,0.0443745608948505
13656,-0.484729640426235,-0.0102922320222115,FALSE,0.622175521450117,0.0692741097959722
13657,-0.484729640426235,-0.0102922320222115,FALSE,0.88790707429871,0.0193630306049623
13658,-0.484729640426235,-0.0102922320222115,FALSE,0.975602301303297,0.011710186316164
13659,0.12402959798338,0.527730980929209,TRUE,0.863167758099735,1
13660,-1.33395334637417,1.88396847115665,TRUE,0.164184169378132,0.193636425345396
13661,-1.33395334637417,1.88396847115665,FALSE,0.180328844580799,0.000122238790658761
13662,-1.33395334637417,1.88396847115665,FALSE,0.821581159951165,0.0542446359648292
13663,-1.33395334637417,1.88396847115665,FALSE,0.435669117607176,1.07337735046065e-08
13664,-0.486434202227128,0.555803647204206,TRUE,0.632428875891492,1
13665,-0.486434202227128,0.555803647204206,FALSE,0.871679140022025,0.00119119182704838
13666,-0.486434202227128,0.555803647204206,FALSE,0.196990870637819,0.000331385843841679
13667,-0.486434202227128,0.555803647204206,FALSE,0.383186580147594,3.00766051877789e-05
13668,-0.486434202227128,0.555803647204206,FALSE,0.368890093639493,7.32592398798686e-08
13669,-0.486434202227128,0.555803647204206,FALSE,0.107889879960567,0.00469004608675903
13670,-0.486434202227128,0.555803647204206,FALSE,0.507832428207621,1.4008432379796e-08
13671,-0.0136618986233916,0.424900253221428,TRUE,0.460399362724274,1
13672,-0.259457365671578,0.881117654649341,TRUE,0.277940337080508,0.752408407235615
13673,-0.259457365671578,0.881117654649341,FALSE,0.538682544603944,0.359522997699942
13674,-0.259457365671578,0.881117654649341,FALSE,0.680291061289608,0.122462877921406
13675,-0.259457365671578,0.881117654649341,FALSE,0.265710311476141,0.0494817943078886
13676,-0.882761875988621,0.953144496653699,TRUE,0.0517358111683279,0.718605605680506
13677,-0.882761875988621,0.953144496653699,FALSE,0.492383136413991,0.203272242462173
13678,0.00959400841662073,0.604277712610092,TRUE,0.47202533739619,1
13679,0.134427952118806,1.06317028568216,TRUE,0.0969952570740134,0.341167445867609
13680,0.134427952118806,1.06317028568216,FALSE,0.420386494603008,2.28495971561322e-11
13681,0.134427952118806,1.06317028568216,FALSE,0.329728103941306,1.42938779259285e-08
13682,0.983649774720932,-0.921361140182611,TRUE,0.830168710323051,1
13683,0.983649774720932,-0.921361140182611,FALSE,0.421009165467694,0.0536561267731365
13684,0.983649774720932,-0.921361140182611,FALSE,0.216730508720502,5.82578915575193e-05
13685,0.983649774720932,-0.921361140182611,FALSE,0.443875097204,3.54615817606042e-13
13686,0.983649774720932,-0.921361140182611,FALSE,0.568431461462751,0.00590123817459933
13687,0.983649774720932,-0.921361140182611,FALSE,0.842692523263395,4.00577680951448e-07
13688,0.983649774720932,-0.921361140182611,FALSE,0.577188045252115,3.09643206926138e-10
13689,1.2393212407793,-1.41796554381592,TRUE,0.515669387066737,0.550799636788633
13690,1.2393212407793,-1.41796554381592,FALSE,0.832720174454153,0.00355487218650683
13691,0.687770693483057,-0.977874051717263,TRUE,0.580667865462601,1
13692,0.687770693483057,-0.977874051717263,FALSE,0.130792941432446,0.000146879751578875
13693,0.687770693483057,-0.977874051717263,FALSE,0.597847372060642,0.175660406778401
13694,0.687770693483057,-0.977874051717263,FALSE,0.877312622498721,0.00101207054081891
13695,0.687770693483057,-0.977874051717263,FALSE,0.569826754974201,0.190890938111627
13696,0.687770693483057,-0.977874051717263,FALSE,0.954834871692583,0.886840471842823
13697,0.687770693483057,-0.977874051717263,FALSE,0.179529459681362,0.000269823721591302
13698,0.779777692835573,-0.393538585152212,TRUE,0.489299902459607,0.818693572677326
13699,0.779777692835573,-0.393538585152212,FALSE,0.843979987781495,0.00213768417515536
13700,-0.502661450683311,-0.243406770433651,TRUE,0.330918710678816,0.949279098617425
13701,-0.502661450683311,-0.243406770433651,FALSE,0.900276994798332,9.54446688004654e-21
13702,-0.502661450683311,-0.243406770433651,FALSE,0.908513251692057,1.24026488739049e-17
13703,-0.502661450683311,-0.243406770433651,FALSE,0.0482247557956725,0.0385380782626246
13704,0.298909034307585,-0.639838412975116,TRUE,0.00994193716906011,1
13705,1.29360290573931,0.299073315696484,TRUE,0.0110752447508276,0.0182343778814028
13706,1.52493635429443,0.193681430501755,TRUE,0.034353366587311,0.343333860564717
13707,1.52493635429443,0.193681430501755,FALSE,0.23652560939081,4.26384695870926e-06
13708,-0.714507345037702,0.694373072822174,TRUE,0.852073824964464,1
13709,-0.714507345037702,0.694373072822174,FALSE,0.286684460472316,3.50453636561633e-11
13710,0.529498373283797,-1.43166407961149,TRUE,0.382050385000184,0.558028437881858
13711,0.529498373283797,-1.43166407961149,FALSE,0.0868145797867328,0.00966609297569701
13712,0.529498373283797,-1.43166407961149,FALSE,0.487939188024029,0.00228384192382062
13713,0.529498373283797,-1.43166407961149,FALSE,0.983384794322774,1.72132810908598e-05
13714,0.529498373283797,-1.43166407961149,FALSE,0.311103055253625,0.310718919759941
13715,0.529498373283797,-1.43166407961149,FALSE,0.536393924150616,6.29125087508715e-07
13716,-0.105749528420708,-0.783690765145691,TRUE,0.683142538648099,1
13717,-0.105749528420708,-0.783690765145691,FALSE,0.725763842929155,0.370731415605995
13718,-0.105749528420708,-0.783690765145691,FALSE,0.173043909948319,0.0246275380409457
13719,-0.105749528420708,-0.783690765145691,FALSE,0.389703418361023,9.55313142294056e-14
13720,-0.105749528420708,-0.783690765145691,FALSE,0.873791173566133,0.0687973850178976
13721,-0.105749528420708,-0.783690765145691,FALSE,0.671680719824508,0.00118588583632087
13722,-0.105749528420708,-0.783690765145691,FALSE,0.0207946645095944,1.53490143067835e-11
13723,-0.105749528420708,-0.783690765145691,FALSE,0.892069963971153,6.52662798996389e-18
13724,-0.105749528420708,-0.783690765145691,FALSE,0.478940622415394,0.409789856462511
13725,-0.105749528420708,-0.783690765145691,FALSE,0.586881359107792,9.42378448955416e-07
13726,-0.105749528420708,-0.783690765145691,FALSE,0.631766327423975,0.0059717046518084
13727,0.267618002027226,-2.05985898122242,TRUE,0.0371608547866344,0.0836210393293744
13728,0.267618002027226,-2.05985898122242,FALSE,0.978068640921265,0.0019529843654257
13729,-0.297677773153483,-1.35409388354314,TRUE,0.826684278668836,1
13730,0.226647051756307,-1.55370950371069,TRUE,0.0768280897755176,1
13731,0.226647051756307,-1.55370950371069,FALSE,0.000917210010811687,0.000446596035885085
13732,-0.233467218375549,-1.08521703431879,TRUE,0.706855706172064,1
13733,-0.233467218375549,-1.08521703431879,FALSE,0.861069037346169,2.20600139726916e-15
13734,-0.233467218375549,-1.08521703431879,FALSE,0.922206704271957,1.27662355263424e-07
13735,-0.233467218375549,-1.08521703431879,FALSE,0.998288013506681,0.555599882498653
13736,1.09807524868689,-0.661324153071677,TRUE,0.117558136349544,1
13737,1.09807524868689,-0.661324153071677,FALSE,0.286404648795724,0.00445464394381849
13738,1.32601300205569,-1.05348349397103,TRUE,0.417535156244412,0.646577609013178
13739,0.584944585714792,-0.613683494203456,TRUE,0.930460391566157,1
13740,-0.765669735559804,-0.0927317209140454,TRUE,0.249119463609532,0.375267148287909
13741,-0.765669735559804,-0.0927317209140454,FALSE,0.572436529910192,0.295361857383018
13742,-0.765669735559804,-0.0927317209140454,FALSE,0.221610150067136,0.0489719990630157
13743,-0.765669735559804,-0.0927317209140454,FALSE,0.302014892688021,1.09514720427255e-05
13744,0.00516328894980567,1.71338582483704,TRUE,0.0937338329385966,0.195864044368177
13745,0.00516328894980567,1.71338582483704,FALSE,0.416720619192347,4.50062195388696e-11
13746,0.238832993162863,-0.22971894802913,TRUE,0.904351866571233,1
13747,0.238832993162863,-0.22971894802913,FALSE,0.214851793367416,8.65177050144763e-17
13748,0.238832993162863,-0.22971894802913,FALSE,0.377641102531925,0.0239523587007056
13749,0.238832993162863,-0.22971894802913,FALSE,0.773233700310811,0.109046776637367
13750,0.238832993162863,-0.22971894802913,FALSE,0.710676232352853,1.2382625938383e-05
13751,0.238832993162863,-0.22971894802913,FALSE,0.33549328148365,1.02957646191307e-18
13752,0.238832993162863,-0.22971894802913,FALSE,0.0692590603139251,8.78231686187611e-23
13753,0.238832993162863,-0.22971894802913,FALSE,0.17491122148931,0.0790025387181693
13754,0.238832993162863,-0.22971894802913,FALSE,0.783906201133505,0.0133805503466019
13755,0.238832993162863,-0.22971894802913,FALSE,0.347380498657003,0.0561986709092243
13756,0.238832993162863,-0.22971894802913,FALSE,0.856093629496172,0.0353513454305731
13757,-1.07629279203551,1.29078592495715,TRUE,0.0675203634891659,0.317496268391437
13758,-1.07629279203551,1.29078592495715,FALSE,0.00897291232831776,0.000355696119683012
13759,1.13215458146893,-0.58752183303042,TRUE,0.592430762015283,0.687986991621364
13760,1.13215458146893,-0.58752183303042,FALSE,0.28196414001286,5.96075777795974e-09
13761,1.13215458146893,-0.58752183303042,FALSE,0.396759264636785,0.000582371044243348
13762,1.13215458146893,-0.58752183303042,FALSE,0.337019866332412,0.00203199124569371
13763,0.38738905622692,-0.980375033508492,TRUE,0.78429442550987,1
13764,-0.300220241451055,0.797511814798439,TRUE,0.98524581012316,1
13765,-0.300220241451055,0.797511814798439,FALSE,0.941427655983716,7.88051322903565e-05
13766,-0.300220241451055,0.797511814798439,FALSE,0.42861207248643,3.73719133744452e-05
13767,-0.300220241451055,0.797511814798439,FALSE,0.20022758282721,0.108367999703308
13768,-0.300220241451055,0.797511814798439,FALSE,0.847645481582731,3.42387096835908e-27
13769,-0.300220241451055,0.797511814798439,FALSE,0.623463420430198,0.0810353717343979
13770,-0.300220241451055,0.797511814798439,FALSE,0.0461269873194396,0.00298538582275188
13771,-0.300220241451055,0.797511814798439,FALSE,0.4822585019283,0.460681693461412
13772,-0.300220241451055,0.797511814798439,FALSE,0.0956741916015744,0.00383608979564451
13773,-0.300220241451055,0.797511814798439,FALSE,0.970072958618402,0.268349230787049
13774,-0.300220241451055,0.797511814798439,FALSE,0.652859864989296,0.0300134895372626
13775,-0.300220241451055,0.797511814798439,FALSE,0.499011850217357,0.0631845952577536
13776,-0.300220241451055,0.797511814798439,FALSE,0.600655712420121,0.0278777181441929
13777,-0.300220241451055,0.797511814798439,FALSE,0.774054201319814,0.0501197566357821
13778,-0.599556529525921,0.595603502644048,TRUE,0.728246505837888,0.978188823793745
13779,-0.599556529525921,0.595603502644048,FALSE,0.916296124458313,0.041741486104948
13780,-0.599556529525921,0.595603502644048,FALSE,0.634267767192796,2.31504851531421e-05
13781,-0.599556529525921,0.595603502644048,FALSE,0.557820015586913,0.0329262051504381
13782,-0.80980771428298,0.030192867999229,TRUE,0.124803211772814,0.404904442507995
13783,-0.279945674223292,0.22840225732833,TRUE,0.142053493531421,1
13784,-0.279945674223292,0.22840225732833,FALSE,0.984825196443126,0.00168474835230528
13785,-0.963379279673085,1.78820273311861,TRUE,0.153970437124372,0.217097859530948
13786,-0.963379279673085,1.78820273311861,FALSE,0.625517249573022,2.0387403497525e-06
13787,-1.16467924975868,1.9350153404366,TRUE,0.00756780663505197,0.710730416896061
13788,-1.68434478217043,1.78832669457839,TRUE,0.354767670622095,0.407410445574967
13789,-1.68434478217043,1.78832669457839,FALSE,0.154872542945668,9.96012174876879e-06
13790,-1.68434478217043,1.78832669457839,FALSE,0.83930887025781,0.00012795270788819
13791,-1.68434478217043,1.78832669457839,FALSE,0.150770227890462,9.87083330977675e-11
13792,-1.68434478217043,1.78832669457839,FALSE,0.686273283325136,0.0368046891963716
13793,-1.76237305825026,1.53506369815584,TRUE,0.352551935007796,0.733594571189167
13794,-1.76237305825026,1.53506369815584,FALSE,0.888144653989002,0.0278737132235806
13795,-1.76237305825026,1.53506369815584,FALSE,0.604417177615687,0.202083961316794
13796,-1.76237305825026,1.53506369815584,FALSE,0.91173948533833,0.000397521982978388
13797,-1.39219652244594,1.50644464160272,TRUE,0.474093650700524,1
13798,-1.39219652244594,1.50644464160272,FALSE,0.546703422442079,0.00494683523992356
13799,-1.39219652244594,1.50644464160272,FALSE,0.05321229621768,1.3076271494771e-05
13800,-1.25866799896786,0.481300457085895,TRUE,0.783666200935841,0.788769110201209
13801,-0.313494541032461,1.8479341658856,TRUE,0.696835525566712,0.767790505164588
13802,-0.484889294175129,-0.183026386799507,TRUE,0.898592729587108,1
13803,-0.484889294175129,-0.183026386799507,FALSE,0.805580629268661,0.00203301248993133
13804,-0.728590329530479,-0.304742832973988,TRUE,0.397099750349298,0.399559611947053
13805,-0.00192704369424179,0.419537175633595,TRUE,0.263537044636905,1
13806,-0.00192704369424179,0.419537175633595,FALSE,0.450957135064527,0.000438277372921128
13807,0.82145523004201,-1.01291637808741,TRUE,0.316616495605558,0.584473328524275
13808,0.82145523004201,-1.01291637808741,FALSE,0.516681031091139,0.0317196603096571
13809,0.82145523004201,-1.01291637808741,FALSE,0.986099821515381,0.0035629164887902
13810,0.82145523004201,-1.01291637808741,FALSE,0.695697393734008,0.391088273052301
13811,0.82145523004201,-1.01291637808741,FALSE,0.085776740219444,6.77239796265321e-08
13812,0.82145523004201,-1.01291637808741,FALSE,0.00595282413996756,0.00266173192205871
13813,0.82145523004201,-1.01291637808741,FALSE,0.0696797005366534,0.000486110499959097
13814,0.82145523004201,-1.01291637808741,FALSE,0.0841241197194904,1.27571371713346e-05
13815,0.82145523004201,-1.01291637808741,FALSE,0.328161094570532,6.15846617319333e-06
13816,0.987620502850977,-1.4278274224201,TRUE,0.0181188699789345,0.632718082391233
13817,0.987620502850977,-1.4278274224201,FALSE,0.934000272070989,0.232923843087405
13818,0.987620502850977,-1.4278274224201,FALSE,0.250347233377397,3.56339139063251e-09
13819,0.987620502850977,-1.4278274224201,FALSE,0.622014747234061,1.69539273534036e-05
13820,0.987620502850977,-1.4278274224201,FALSE,0.551846204558387,2.59617202001898e-06
13821,0.987620502850977,-1.4278274224201,FALSE,0.0704873045906425,0.00724392508462146
13822,0.987620502850977,-1.4278274224201,FALSE,0.554038034053519,0.000926458485118089
13823,0.987620502850977,-1.4278274224201,FALSE,0.140198160661384,3.23309317654594e-17
13824,0.987620502850977,-1.4278274224201,FALSE,0.255715986248106,0.0545244320185092
13825,0.987620502850977,-1.4278274224201,FALSE,0.685207636328414,0.0103975386662646
13826,0.987620502850977,-1.4278274224201,FALSE,0.479867255315185,0.000960961783027884
13827,0.987620502850977,-1.4278274224201,FALSE,0.0505287938285619,0.0104527616915557
13828,0.987620502850977,-1.4278274224201,FALSE,0.409375056391582,0.00566153601308819
13829,0.987620502850977,-1.4278274224201,FALSE,0.790447249775752,1.17379162055964e-13
13830,0.987620502850977,-1.4278274224201,FALSE,0.457838278962299,0.141092627919957
13831,-0.0588511253532826,-1.97212096233266,TRUE,0.0455021471716464,0.051863776201247
13832,0.373012224586152,-1.82528559147533,TRUE,0.127833892358467,1
13833,-0.68250138462861,-0.879022021013657,TRUE,0.428328714799136,0.518960537411943
13834,-0.318682923266668,-1.04067966464726,TRUE,0.597503733588383,1
13835,-0.962398905503357,0.80010726686447,TRUE,0.952739349333569,1
13836,-0.962398905503357,0.80010726686447,FALSE,0.509769040625542,0.0986448487253874
13837,-0.728723327794429,1.25132690619825,TRUE,0.409507516073063,1
13838,-0.728723327794429,1.25132690619825,FALSE,0.395835797768086,0.232873368235026
13839,-0.728723327794429,1.25132690619825,FALSE,0.859851080458611,1.48342272190942e-16
13840,-0.728723327794429,1.25132690619825,FALSE,0.647595036774874,8.81889421074492e-05
13841,-0.728723327794429,1.25132690619825,FALSE,0.754432822344825,4.96307236552597e-09
13842,-0.728723327794429,1.25132690619825,FALSE,0.239853077568114,0.000444187850961128
13843,-0.728723327794429,1.25132690619825,FALSE,0.749756569974124,0.00443503688824724
13844,-0.245308680598404,0.745676309711534,TRUE,0.452449860749766,1
13845,-0.245308680598404,0.745676309711534,FALSE,0.63589636865072,0.0273625357315921
13846,-0.245308680598404,0.745676309711534,FALSE,0.339901858242229,4.57059043862935e-08
13847,-0.898009742382036,1.51054927411318,TRUE,0.189931209664792,0.418498462746601
13848,-0.898009742382036,1.51054927411318,FALSE,0.960526005364954,0.000441655394836185
13849,1.03428693746917,1.03457624261286,TRUE,0.00839952775277197,0.0154782703498057
13850,1.03428693746917,1.03457624261286,FALSE,0.660065045813099,0.0448746446832208
13851,-1.16920293237259,2.09683474256401,TRUE,0.297919158823788,1
13852,-1.16920293237259,2.09683474256401,FALSE,0.81607537320815,0.000411311195632039
13853,-1.16920293237259,2.09683474256401,FALSE,0.930479315575212,0.00658482788879572
13854,-1.19391592195516,2.13175058387558,TRUE,0.497881996212527,0.925489206436617
13855,-1.19391592195516,2.13175058387558,FALSE,0.883425299776718,8.61821898828513e-10
13856,-0.704716189646822,1.48332753035476,TRUE,0.72241138969548,1
13857,0.252402235404395,-0.72771968729348,TRUE,0.693740426562726,1
13858,0.252402235404395,-0.72771968729348,FALSE,0.437035526614636,0.256810128739263
13859,0.252402235404395,-0.72771968729348,FALSE,0.684820739785209,4.59619942682327e-06
13860,0.252402235404395,-0.72771968729348,FALSE,0.847189049469307,0.00687920790936652
13861,0.252402235404395,-0.72771968729348,FALSE,0.62733737565577,0.00656736370274705
13862,0.252402235404395,-0.72771968729348,FALSE,0.729270246112719,0.00249879447508236
13863,1.40160021343928,-0.665202985601403,TRUE,0.0543907978571951,0.108921213833431
13864,0.305315541664405,-1.77471745066935,TRUE,0.00388035946525633,1
13865,0.305315541664405,-1.77471745066935,FALSE,0.915537090040743,0.519420048167454
13866,0.305315541664405,-1.77471745066935,FALSE,0.338479217141867,4.3095193820352e-09
13867,0.305315541664405,-1.77471745066935,FALSE,0.953424026025459,0.00012493511790264
13868,0.305315541664405,-1.77471745066935,FALSE,0.27416616724804,0.000171012182272167
13869,-0.356050264676863,-0.646361012529385,TRUE,0.707921371562406,1
13870,-0.116393952538039,0.332498960248712,TRUE,0.55256514553912,1
13871,-0.116393952538039,0.332498960248712,FALSE,0.948222007602453,0.132675895863962
13872,-0.116393952538039,0.332498960248712,FALSE,0.195033144438639,3.50508904917909e-07
13873,-0.116393952538039,0.332498960248712,FALSE,0.396111801965162,3.3786673899425e-05
13874,-0.116393952538039,0.332498960248712,FALSE,0.990888646803796,0.722002842204304
13875,-0.116393952538039,0.332498960248712,FALSE,0.701836856314912,0.60929135962417
13876,-0.116393952538039,0.332498960248712,FALSE,0.819669857854024,0.000409836168940076
13877,-0.116393952538039,0.332498960248712,FALSE,0.690841716015711,0.00340318936829337
13878,-0.116393952538039,0.332498960248712,FALSE,0.309316959697753,0.00983235649618836
13879,-0.116393952538039,0.332498960248712,FALSE,0.426823894726112,3.41346736105033e-11
13880,-0.116393952538039,0.332498960248712,FALSE,0.891199855133891,0.384796514963747
13881,-0.116393952538039,0.332498960248712,FALSE,0.0787798669189215,2.36838383322061e-12
13882,-0.116393952538039,0.332498960248712,FALSE,0.82385893096216,0.0483861698753675
13883,-0.116393952538039,0.332498960248712,FALSE,0.66979665053077,0.0332995965975065
13884,-0.116393952538039,0.332498960248712,FALSE,0.900108028203249,1.1938455489255e-08
13885,-0.116393952538039,0.332498960248712,FALSE,0.30136961187236,0.02483556350599
13886,-0.116393952538039,0.332498960248712,FALSE,0.367712473031133,0.121646034950227
13887,-0.116393952538039,0.332498960248712,FALSE,0.679802898317575,0.179376254128339
13888,-0.116393952538039,0.332498960248712,FALSE,0.31274544633925,0.00117091159210567
13889,-0.116393952538039,0.332498960248712,FALSE,0.459599764551967,0.00231160367275783
13890,-0.116393952538039,0.332498960248712,FALSE,0.415852795122191,3.46369645386271e-09
13891,0.406534362695032,-1.04501318174984,TRUE,0.237505506025627,0.598890522975558
13892,0.406534362695032,-1.04501318174984,FALSE,0.653548257891089,0.539895721181807
13893,0.268431354122959,-0.727398089068762,TRUE,0.645349929109216,1
13894,0.193408323768247,0.19614690190017,TRUE,0.0377282921690494,1
13895,0.193408323768247,0.19614690190017,FALSE,0.750780155183747,0.0114201428668966
13896,0.193408323768247,0.19614690190017,FALSE,0.236977928550914,1.66559777744473e-10
13897,0.193408323768247,0.19614690190017,FALSE,0.0618029446341097,3.39164199479146e-07
13898,0.267723635586092,0.482004653142747,TRUE,0.0844508286099881,0.641075272971396
13899,-0.907095757878018,1.97047349174537,TRUE,0.264435965334997,0.267181662812465
13900,-0.907095757878018,1.97047349174537,FALSE,0.94603892439045,1.54931353393931e-15
13901,-0.907095757878018,1.97047349174537,FALSE,0.857713296078146,0.0690770596473501
13902,-0.907095757878018,1.97047349174537,FALSE,0.838601073483005,2.68786922671625e-05
13903,-0.877281911288789,1.72096538835863,TRUE,0.107262755744159,1
13904,-0.877281911288789,1.72096538835863,FALSE,0.331181252142414,0.0169619455023801
13905,-0.96821637521834,1.70576436846519,TRUE,0.423031483311206,1
13906,-0.96821637521834,1.70576436846519,FALSE,0.274018130498007,0.249480089372136
13907,-0.96821637521834,1.70576436846519,FALSE,0.984747953014448,0.167819387513046
13908,-0.96821637521834,1.70576436846519,FALSE,0.596925412304699,0.00734134226235153
13909,-0.96821637521834,1.70576436846519,FALSE,0.156160204438493,2.89209444678497e-07
13910,-0.96821637521834,1.70576436846519,FALSE,0.613655929453671,6.44696440760306e-05
13911,-1.22477992714397,0.217481825850629,TRUE,0.118111139396206,0.355825319817384
13912,-0.827189239069336,-0.42720517165011,TRUE,0.602501864545047,1
13913,-0.827189239069336,-0.42720517165011,FALSE,0.360881951404735,7.59089651484336e-16
13914,-0.827189239069336,-0.42720517165011,FALSE,0.379861945752054,5.99373372182588e-07
13915,-1.06912579976602,0.820633178880467,TRUE,0.216130317188799,1
13916,-1.06912579976602,0.820633178880467,FALSE,0.136015750002116,1.8729040711115e-05
13917,0.0552176126457145,0.385355986778328,TRUE,0.310560693731532,1
13918,0.0552176126457145,0.385355986778328,FALSE,0.447713047498837,0.104570196576829
13919,0.0552176126457145,0.385355986778328,FALSE,0.810414055129513,0.0578659381982857
13920,0.513958206347501,-0.646487937888256,TRUE,0.851020202739164,0.918913682630233
13921,0.513958206347501,-0.646487937888256,FALSE,0.497226446401328,0.116426822152357
13922,1.41769907959215,-2.23918554766896,TRUE,0.000209807651117444,0.0904467924507121
13923,1.41769907959215,-2.23918554766896,FALSE,0.262026014039293,8.53835489318674e-09
13924,1.41769907959215,-2.23918554766896,FALSE,0.379977127769962,0.000208578065662991
13925,1.41769907959215,-2.23918554766896,FALSE,0.16076956759207,1.23907723946728e-05
13926,1.41769907959215,-2.23918554766896,FALSE,0.432785362005234,0.000884588609258329
13927,0.945709178164856,0.186040798041553,TRUE,0.151003995677456,1
13928,1.20564815159254,0.265194557850345,TRUE,0.0500630622263998,0.236515417464234
13929,1.20564815159254,0.265194557850345,FALSE,0.504111313959584,0.0131975398362461
13930,1.20564815159254,0.265194557850345,FALSE,0.640252962009981,1.12811251663414e-10
13931,1.20564815159254,0.265194557850345,FALSE,0.71194160496816,7.69052929440017e-05
13932,1.20564815159254,0.265194557850345,FALSE,0.254583581583574,0.063875319267559
13933,1.20564815159254,0.265194557850345,FALSE,0.320411726599559,6.30323425313941e-05
13934,1.20564815159254,0.265194557850345,FALSE,0.381754633970559,1.19723389618672e-23
13935,0.428171557233757,-0.324433680790877,TRUE,0.876201095292345,1
13936,0.428171557233757,-0.324433680790877,FALSE,0.573362364433706,0.0807412244509522
13937,0.428171557233757,-0.324433680790877,FALSE,0.516307686455548,0.0753033607606926
13938,0.428171557233757,-0.324433680790877,FALSE,0.37489465274848,1.54587819684114e-08
13939,0.428171557233757,-0.324433680790877,FALSE,0.899623322999105,0.402421539397464
13940,0.428171557233757,-0.324433680790877,FALSE,0.137507091742009,0.0519185756611272
13941,0.428171557233757,-0.324433680790877,FALSE,0.785684817703441,0.00282677061928703
13942,0.428171557233757,-0.324433680790877,FALSE,0.995820660842583,0.977235395238279
13943,0.428171557233757,-0.324433680790877,FALSE,0.746500456705689,0.00359669196657427
13944,0.428171557233757,-0.324433680790877,FALSE,0.47541697206907,0.389211596534688
13945,0.428171557233757,-0.324433680790877,FALSE,0.290962117724121,0.00104904242877916
13946,0.428171557233757,-0.324433680790877,FALSE,0.985168305458501,0.177918635549144
13947,0.428171557233757,-0.324433680790877,FALSE,0.328162926947698,0.205601627365024
13948,-0.104840209016177,-0.255128250260219,TRUE,0.388136162189767,1
13949,-0.104840209016177,-0.255128250260219,FALSE,0.913752749096602,0.271265941334152
13950,1.95867922536235,-0.423716054158309,TRUE,0.000926845939829946,0.00235322751202332
13951,1.95867922536235,-0.423716054158309,FALSE,0.779132627649233,4.44075827352671e-16
13952,0.232426758222217,-0.479080529846126,TRUE,0.352834763005376,1
13953,0.806254748653446,-0.60283810324712,TRUE,0.344720685621724,0.561825053440501
13954,0.806254748653446,-0.60283810324712,FALSE,0.596174128120765,0.00108844958903719
13955,0.806254748653446,-0.60283810324712,FALSE,0.635929596610367,0.328050781006108
13956,0.354210723014811,1.08527146911667,TRUE,0.107825384475291,0.221762305555983
13957,0.354210723014811,1.08527146911667,FALSE,0.386874270625412,4.67193318751385e-18
13958,0.354210723014811,1.08527146911667,FALSE,0.247505259700119,7.59538375541981e-05
13959,0.354210723014811,1.08527146911667,FALSE,0.283127719769254,0.180231953304522
13960,0.293516620791922,0.593646755850606,TRUE,0.111127112992108,1
13961,0.293516620791922,0.593646755850606,FALSE,0.753414600389078,2.98909953840926e-08
13962,0.293516620791922,0.593646755850606,FALSE,0.500207745702937,0.0489371033680072
13963,0.293516620791922,0.593646755850606,FALSE,0.603153745410964,1.77646302859108e-09
13964,-2.29531240826826,1.74965614810339,TRUE,0.000264239497482777,0.00915926867671015
13965,-2.29531240826826,1.74965614810339,FALSE,0.232921018730849,0.0839938913079195
13966,-2.29531240826826,1.74965614810339,FALSE,0.312746696872637,1.16797864906346e-05
13967,-2.29531240826826,1.74965614810339,FALSE,0.30732694035396,1.48865280064688e-05
13968,-2.29531240826826,1.74965614810339,FALSE,0.300426320172846,0.00682822527250323
13969,-2.29531240826826,1.74965614810339,FALSE,0.933724802453071,0.525057147827966
13970,-2.29531240826826,1.74965614810339,FALSE,0.952902289107442,0.0208138444570874
13971,-2.29531240826826,1.74965614810339,FALSE,0.538914840202779,7.86386002525901e-11
13972,-2.29531240826826,1.74965614810339,FALSE,0.642714491579682,8.84309517101095e-19
13973,-2.29531240826826,1.74965614810339,FALSE,0.4541187195573,0.186494357510412
13974,-2.29531240826826,1.74965614810339,FALSE,0.0485218476969749,2.99468423338115e-05
13975,-2.29531240826826,1.74965614810339,FALSE,0.924874156480655,1.16063874919183e-16
13976,-2.29531240826826,1.74965614810339,FALSE,0.903241612482816,4.49182771493588e-14
